"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-05-05",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-05-06",,,,,,,,,,,"8.6",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-05-07",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-05-08",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-05-09",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-05-10",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-05-11",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-05-12",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-05-13",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-05-14",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-05-15",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-05-16",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-05-17",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-05-18",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-05-19",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-05-20",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-05-21",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-05-22",,,,,,,,,,,"40.6",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-05-23",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-05-24",,,,,,,,,,,"15.2",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-05-25",,,,,,,,,,,"1.5",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-05-26",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-05-27",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-05-28",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-05-29",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-05-30",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-05-31",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-06-01",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-06-02",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-06-03",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-06-04",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-06-05",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-06-06",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-06-07",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-06-08",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-06-09",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-06-10",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-06-11",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-06-12",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-06-13",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-06-14",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-06-15",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-06-16",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-06-17",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-06-18",,,,,,,,,,,"1.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-06-19",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-06-20",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-06-21",,,,,,,,,,,"0.5",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-06-22",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-06-23",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-06-24",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-06-25",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-06-26",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-06-27",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-06-28",,,,,,,,,,,"4.3",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-06-29",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-06-30",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-07-01",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-07-02",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-07-03",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-07-04",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-07-05",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-07-06",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-07-07",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-07-08",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-07-09",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-07-10",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-07-11",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-07-12",,,,,,,,,,,"1.5",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-07-13",,,,,,,,,,,"1.3",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-07-14",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-07-15",,,,,,,,,,,"1.5",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-07-16",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-07-17",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-07-18",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-07-19",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-07-20",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-07-21",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-07-22",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-07-23",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-07-24",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-07-25",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-07-26",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-07-27",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-07-28",,,,,,,,,,,"0.8",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-07-29",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-07-30",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-07-31",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-08-01",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-08-02",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-08-03",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-08-04",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-08-05",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-08-06",,,,,,,,,,,"0.5",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-08-07",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-08-08",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-08-09",,,,,,,,,,,"1.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-08-10",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-08-11",,,,,,,,,,,"64.8",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-08-12",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-08-13",,,,,,,,,,,"4.6",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-08-14",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-08-15",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-08-16",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-08-17",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-08-18",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-08-19",,,,,,,,,,,"16.5",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-08-20",,,,,,,,,,,"55.9",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-08-21",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-08-22",,,,,,,,,,,"1.5",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-08-23",,,,,,,,,,,"1.3",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-08-24",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-08-25",,,,,,,,,,,"5.8",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-08-26",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-08-27",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-08-28",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-08-29",,,,,,,,,,,"2.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-08-30",,,,,,,,,,,"18.5",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-08-31",,,,,,,,,,,"17.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-09-01",,,,,,,,,,,"0.3",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-09-02",,,,,,,,,,,"6.6",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-09-03",,,,,,,,,,,"0.3",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-09-04",,,,,,,,,,,"45.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-09-05",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00414704","KATY CITY, TX US","29.8024","-95.8196","46.6","2022-09-06",,,,,,,,,,,"0.0",",,7,0700","0.0",",,7","0.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
